[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 10 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2319 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 19999 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2275 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2276 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2362 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2365 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 20130 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 20138 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 20095 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2453 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2443 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 20292 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2454 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2481 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 20397 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2510 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2527 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2528 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2509 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 20754 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 20791 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 20705 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2580 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2603 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2597 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2625 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 20965 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2604 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2661 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 21001 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 21132 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 21188 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 21200 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2662 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2723 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2867 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 21405 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 21566 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2907 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 21638 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 21666 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 21646 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2916 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3031 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 2957 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 21670 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3064 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 22208 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 22238 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 22096 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 22184 | TC_APLICADO: 7.898[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3114 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3093 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 22224 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3124 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 22319 | TC_APLICADO: 7.898[[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 22282 | TC_APLICADO: 7.898[[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 22565 | TC_APLICADO: 7.898[[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 22511 | TC_APLICADO: 7.898[2[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 22715 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3165 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3178 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3166 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3177 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3207 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 23288 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 23313 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 23412 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 23425 | TC_APLICADO: 7.898[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3219 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3253 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3220 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 23490 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 23540 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 23911 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 23854 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 23429 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3263 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 24020 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 23977 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 24054 | TC_APLICADO: 7.898[[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3278 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3281 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 24115 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3370 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 24345 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 24348 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3333 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3386 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3431 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3532 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 24483 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 24426 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3584 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3665 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 24741 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3583 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3666 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 25232 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3739 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 25293 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 25151 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3770 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3774 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 25318 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 25507 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 25867 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3894 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 26137 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 25896 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 3973 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4083 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 26360 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 26349 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4152 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 26422 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 26389 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 26458 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 26569 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4221 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 26698 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4279 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4271 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4287 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4288 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4280 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 26938 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4315 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 26977 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 27006 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4317 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 27155 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 27177 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4318 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4345 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4346 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 27527 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 27475 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 27644 | TC_APLICADO: 7.898[[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4433 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4434 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 27597 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4513 | TC_APLICADO: 7.898
[[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4510 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 28292 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 28452 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4620 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4637 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 28705 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4638 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 28838 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4677 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4642 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 28908 | TC_APLICADO: 7.898[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4667 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4710 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4709 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4713 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4836 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 29331 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 29353 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 29445 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4835 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 29572 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4837 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4856 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 29833 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4885 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4916 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 29910 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 4921 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 30028 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 29970 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 30195 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5040 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 30302 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 30592 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5064 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5164 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 30900 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5188 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 31040 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5221 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 31106 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5299 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5187 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5300 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5303 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 31217 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5329 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 31287 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 31304 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5330 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 31601 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5337 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5398 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 31671 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 31677 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 32211 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 31980 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5439 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5492 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5440 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 32314 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5491 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 32242 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5512 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 32487 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5546 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 32541 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5544 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5553 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 32648 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 32920 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5640 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5669 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5554 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5674 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5673 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 33748 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 33635 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5717 | TC_APLICADO: 7.898

[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 33730 | TC_APLICADO: 7.898[[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 33778 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5712 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5711 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 33713 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 1 | CUENTA_ID: 33808 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5769 | TC_APLICADO: 7.898
[2026-03-28 12:55:20] - BANCO_ID: 3 | CUENTA_ID: 5766 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 5718 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 33850 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 5774 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 34116 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 7 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 34086 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 33943 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 5877 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 5773 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 34251 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 5827 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 5765 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 34283 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 8 | TC_APLICADO: 7.898
8
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 5983 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 17 | TC_APLICADO: 7.898

[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 11 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 34742 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 34364 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 35005 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 3 | CUENTA_ID: 5992 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 2 | CUENTA_ID: 50 | TC_APLICADO: 7.898
[2026-03-28 12:55:21] - BANCO_ID: 1 | CUENTA_ID: 34989 | TC_APLICADO: 7.898
